taxi_id,taxi_id_encoded
b4ac21469f5ebd9a59e57f4af3a60860686fbfca16ab2faad0d972d87a0e1c87c05b8517f593eb6ba03972eaa97b8947cc67d76ac1f98ae827a1766bb007af37,1223
ba86f300c8a4fe9723caf80372e4e83ea68bab3dfd42fc2ee13d993fe0a05dd62af5da0bf93a26afec494de2f9fc550c87b6c80b7ff7f980a89db468f1e1680f,1224
30b16efff2994f00adffb3bce7dc46d98b42a18de5be9ea3e4ee8ebc38d59619ef20dd5485ee3c07ec5da667526bbd9a87798cfd8e946f6475e75a9dd151d453,1225
91f06db58053143c1ed5453714469f839b2b1ed1cdd93f8c906cdc7870a2a6080ff5dc01221ddb0320423d37c630d8f1d3d043664f47a489c4a3130e47310055,1226
1abe187a2fc4651ccce1e88231f8b38f071fcc234804e909692955d142f22fa452d2a5c886113c868e96da0680b9043c8c4df09f73ebe1d52cb29eeaf576daf1,1227
a35c437199f6c88155e395d57a4947e7e91d98bec09efd400cd85d1f4a5ce7600f5f7bc077b0b5cc28ff41ff2f14763b34e823e48a0c4b7fc660cc9319ec26d8,1228
411767ddfe72ac709e1442e69fb39ae68c97382b53bbdb21c1119751c427be211b0b1ee92d233b95b709ddde86934919ddce870afe1bfaaea9d9614a53e27d36,1229
48b43342788ae1b9b57a4e36cf85b8555d0cae1ec42ce293a86ce86fca826c5a2293d3e5f78f65401ee9a5440a7363a59f6de11e596bc55591e5be766e0bfc80,1230
0a1c9f175a63d49938a4e84e5d0c37c9e0e8dc08dee09c601e2d281bbec923454362afd8a9d8c5cdf084495a7d06e3baaf2bfa1960ecdfbd4d23dc2cad4a1904,1231
913c95ba782fa447b7c55fbfc38d040907d13e7ddf7282a75fe448d2a25082dcdab927cd930805ea14e62bc534d5288669b15f73751bd43a746cc9e3bbddb2f4,1232
2696ea0536d336d599581f7b3328fb73e9d0084a73e6804f1247659f8a6408f9d88e43732e9ebf4fbdf4849008636c7f946d305b051e4343d52c3858f59fbb04,1233
f36c74ffe0cf106d772231c4a292bd752c4fef69bb1e1b792c7d5e283e916b4bdac87f27bcad5afcc729d8811a6aaaa306e5e7820235e69ad1e57e7e338ef54d,1234
a0555bb6e0157e982e0df2c02256fe99105d82992f8a299d0d79da4c39bb39b72683b2e05d9e341b0d7228dfa0834d215a6c96e2c002162c6e8767fd014ae2f6,1235
429921ecfc56b164a2f4edc3531f415194394704ab4aa1a58a7565c823581c6b57aedac107ed3a041237b95e350a2ab00ccf33a5344022e508ac689d30f2133f,1236
7a44d1655eea488badca070f84c5a50dc512dccdca7f19a0b5d718788ae716b406ac71f39be01d4d0415a8b21b1106c229e79cb4331ae44cbfe6842a5df66b47,1237
f9cc5d6b77bec40aa49baf605f55ff84b12be3c9335664d90b5402de5272ffe4f59d9a265c1f88232c8734562009c6bf8e6d6e9fedc7136b41734d13fe7abd96,1238
e3a458804fe9298cd1ab49287e64a8a8354d9a0766f0628b77a864d7d987dfed6813002c51dbb836288e24fe7afdc33bdc5a2fba6b1d25caaf04a0a6866f3aa5,1239
884655d853cbe41e1cdf747969f0dc5b55ed2d5f76c09ae207083297c948a813b2dd57912bfb4a6f4230556ab61363257e586827846cf2a89ff35c7c3b1c08e5,1240
feb9a71dcd524378d243372a5a61e3d50553304b130979ea11a390af94d518ad5c2c7b53725b10a2e63f32421d44b3f26feee937f65716e1b7dd3d8ff6383522,1241
e5303e2dfacaad65adaf647c417a276ac3166450c456d2d3795d59d0474f6b737c043557886a4a7ce084c392a57e8b03dd3ccb383130b139dacbc5cf36d78416,1242
d21f47b3005e2a6d38a9ee8fdf739c56ee1c61a4ed00e7fbb2a0aa29134bbf73c9c5768848b446d6f6b01d75875ce85c03558ed3b9fcb4189ed0dada74837204,1243
2e7b473cca64c31970ee618ef46c144c6be74567c18a18a67d51045bc63beb41c163e28e87af499f239300c525f5da0a7d8f056946dbfd34e0d65aed75ae2897,1244
442f4c9dd3dde549a82c2dc0ef65b85e54664aa28f5b5509c49e1e0bd4236b96c06ed347ebaf4f54489b975efcbb0a9edf4b893a160849d29c95691be7b8c239,1245
e51e2c30caec952b40b8329a68b498e18ce8a1f40fa75c71e425e9426db562ac617b0a28e1c69f5c579048f75a43a2dc066c17448ab65f5016acca10558df3ed,1246
a63ecb1af39b43b49c041529edf9352a363e8732107caeead08a7884b3bce57ad6413b012cca7f886059bcce5517103fc09cdf30189c9d2267465d29bc2d60cf,1247
08718f45e1d6f94a16845bd0ada844d322219128f251054bf1ea97fa54840921d4b46bafb7bcf45e00e457cfdd896ec181c78638493f3f6af1ed1ec42d9cf684,1248
d7c3e45884528f9dfd9902265c2c90a2bf848619f3c68d3fde6f1bfebb0b28b127894d6815145a73b0fc9f3adec6a1672a59075b5422d728022755981a7a74c7,1249
af81055879d24a95160c247f6cd3e00fe32d181008290277ce6c561770e1d4a3103e389b411802e76dbd53b1988e7e743575899645ee81f5bf218968a64592d3,1250
2fd056590c9a7a99233571ae9f5eea3420d83365c5ae6d4df93dc299f532a0432a23a9b8fc0c65bf5ebbffa7e333d7f670877f71fe3bc76641112d95e29ef8e0,1251
cc3d438f520d7cc65c2c1cb2c7a595e6d4f2e912ee4fc53896ec719c0ee55323fbee361878abfac40334eca25c280060bf482530098c4584444cbeb2d051a076,1252
0e74ad3459f87717288898bd3fea44cbb0d2d2d9b9580ee087190d5dd31bed53ed9d191d527f0782e832f1e5452cf650e42fa46944179c4057f963ae38943d4a,1253
610262eb4d6e6e553bacee0777aaf61946e8e16f2e2c3586ff1e0216af8577d7a35dabe1518dd8812c801364bebeb6333c0d9e584556c9674567e7bbd33ccfbe,1254
4b73d19af7e1fe6e8ad6b095cf52b354b0b5fad0edca75d686e3a87eb7f4dccb546d1ffb196e1252fa8481af1103c21041b2690a403c5f12c44d8b2961684885,1255
7635a82f43e028db25331cde823015a9cf00b79b1c47cbe342bd79689b32e213bb624f12d5b3cf6b8efc9e5f1449bdc7a9fd0f37f6f8995a9a7c41f2de807aea,1256
d34bb905b4c5c5e6eb5fd923ee496a3741dddda46d95dcd5ed442d8f040fa831e8141a955c85503934b3c0fec31ddf007573b9c0a1466b966a8a78d84480b482,1257
9776fb6202fccea3740fb24e33dc804041e071cd66ff7c6cad77995b2d463a4a7faeb0cce9fdb658ebb84798e989662523edb43dce0ccff79850881334dec11e,1258
0a89c89d2e743b2f137de7f7a068a45ec486cef6dba0d4c3b193dc28a31a0c91fb318379ce720f6c0be9af2bc93d148009a5011f2cbea1133077f65a8507f283,1259
eafd27c0f4159baa8505a60207a3698501002905ae6f9acb7560cc8cae750487170e6a0c43e9018376448703487f1788b1a4eb313bdc339f3dd6f6d3a90cf19d,1260
0e2b6cbc4e226e73a3323ec0e56b4d86d4798240e794f6699a31f2710c3b3ca228424f8a9bb7ba1d295333efa9067b3c904c0e9475e86ec4d85765256b7f9cfb,1261
f42c343b2e5a642cf852ee906135b0c877481a9154453641617f6f841cf18e12034aacb687e7e5a4b735137074fc670e029007781414c678ae21f72bd4469b49,1262
33c877ad242c484ce01ba5a4447f4b699eb84d5c9a3efa293e79f1c91ff67c4d6edfb5b51f1ca3a570b0df9ab336af70c9768548e5188e06a63583f0a20428c2,1263
ecac7e5cafa5aed2b37a75e9888b0eb2a38a9ab5100c94a4170a9b9858e9cc98916c3185df7591310d5ee7387dc41d0eeee5064d40a419d3164e2718f72fe2fb,1264
7987cfe5e3b2c9869665f70fe35dbe7423e7fc5852f2d6f623d9bdcb68f3904d9cdbe629baecac68f6e78110e3c79bf7a158111fb69ec74d3e8680dbaddc0390,1265
ad202e5d5a44894bf24e0c0572c3511002a3b0c0b78c93be8e879aba4d5328661b5b9450be4fe41b2af77c571f89aa2e5d2f50f215af789e94c7da4e9ac53494,1266
72fd2a97a38a77919c31eb8875711aefb94f776ceb4fef722a870652a4c1a7b08c82a9dc9737e294866f1fd985ab9737a0c3f0b4268c915e66e33ca110b013b9,1267
269db9abcf46972ca48f13388838298cd3dd8269000d4c5afc1614d7111571bd38c52b7d0cd96feeaea5d2624342dab66508811f7e4b2efbcbb927d4a1bd3c1c,1268
a5e8c088c2d710bb08f9d945e8e02e673f0fb95a9c3b3d90e8521be4b6987e0f2008e3d9ea553846755bd9cbd345e1b35c21ab9aed96cafcd2e54937aea6eed4,1269
3e19764a66e0bcfb14efda531ba40c042bbccf2c08811919e5647986bcd173e16d3a265b0be649605885a2f89d4b59c0f2d5deb3fdca65b1d5d4b497b21a65f0,1270
f19b6b38529c21e161c145c467760a5897eb378f4a8d750cc7a2504711d8f57adcf7438cdb0707e1aad3c5d9bf3e5f3e021a17307f1493a9547e179b3a459f93,1271
1db306716ecb966d2be83feac87739625d3ca11269115cbdd43bb42801e4235d0a15ea6234a01028a2fadc80f25341db37cd8d708b2f24fc246f6e97f071265c,1272
79014a1d9bac0ae75f1186aca772109bee4f98041d004dd51f6a256c96372dc38ef493577dd53d99569c1980bb775632e28fe4404f393b8ad9c98d56554a2379,1273
31d3a1e103bdfaa419cc5bafa50045c319ad13ab81bf33eec2625f31f83a811733084f29d67ffece9f838cc8ce8f6ccbd842c657808a14baeab5264593eeced7,1274
edce7f1f25e2d3f9edf18ce0f69579c4d1e7e62cf88b1f3a31eb50c2fe0c0f7fa8f1b7363c6c8c9089673a619806a8d0e96a5986206af0fad1d041f033edd0b2,1275
1626953f5dfefe1c62e73836adb90d16258a243e46f69e3acce8d7e3ca2c283d3cffefbe5a12f7edc501101d65832fba4c1deb851c52f8652756619c56ad3bcb,1276
3cf0a8ef30c60ae259efadb4c062c71991a590e106f956a253afd394a0f27f45628e5169b97d1d1c8599f6fea7fc367054d8985bfa3f1cafd91757547d6400fb,1277
6fddf42c6f6cf22bcced14d3520b8218488737fe3d6212dec084fe8dfef93716398a986cb89d87847e5a4ae1ceeea0b10216bb529bee923cea36b38d1e6f9a1d,1278
4e902eb187e3942c1da821c8aa349fc848c6ff3f71f1070d2e5f1dd3d95e06540fb92fb47a9075d3af689fec539a9701502d2c4e3656b41b2ae656461c28243b,1279
4634e511c40f4d1617cc543347c17518b98aed2fcde089335962c6e66931a726de6ab5aea2cb431931efbe9f8d0a769240115b62752a8ba347aa3362f4721ba1,1280
63d895bf335c522af83a8f2c608e31bb46a5d78cde4df21dbed059b4c61798625c7eb0591a46fd6224d257d5eae6519b621fb341a45510bced64a821f81b7fa6,1281
1de191ccc486f8d0e0e6b25a03d592e58ed4511cfed79e912c895802cb808ea9a2d609cc77a536d7ad6431160a92d39dc6b79ec88381059d540f95215364582e,1282
a2c933ca0489813d4f5b49f79aa6c6b5701ef589bdc5033753ba45ec7dfe9d4b91c45f39eefe033f4ea75e2e64e2bdb980db3dffbf8b7e9d5424d91aa714480f,1283
f9878ab3e91c193b10c42715a541cfd1fb6085778ef8e60e428874120066a45659d19bf86f77aa91aab7f0c8024fe5f51f9f1991f04320207afc5e8090c61cc1,1284
e628f53f67d53e0da9fef6ac51f3bf9a971a9b31a5a173b05895001a08a88dc0f69c10b878c9735252ba450f1c378dec943e27d479d5503d64a5b9fbc773658e,1285
698035f4aaa5aad63acaba962cc30814f578adf25268a116078f0114e36e79144b067f54342e17d687c41eee3b7bf299d736745261ee11c6e584fe93476475b4,1286
2cf500aa0ed71e6681b5db1b594e13755e492499befaf9499def2b216b960557462d34e8d474d0fc84fac36252995739219e39f5a7b8c664311934a8931e30fb,1287
4985ff73a0a31882be89c04cbe252165cc8633fb00cb1e2285677a75d1f098c2585d02bb0e66a63617bde79e748b44040c7393b120236ca472b4931e18ec45a0,1288
bd374a36d0bd458e1312943ef55bd51b64d65bdc6541544227906851518a26ef8f0919ef175ef9640859793dd09b6531ae2f2fda4e3134334c43cdb2414559ae,1289
da4802fcc8e9eb10ee00b1212582430f9a6af7bc2982f9b331224f43e64349b5f0d8756535c7e03c73e5b9b1ad63e5a6280680f0d5ff80e476b237abe8bdbc66,1290
0daf144a0b4f020f8accbe2464c459e2a17b0d2e085d0b6325f903b288e2a594d8fe58decd42c69200c0b36fa45bc647ce412f957929a54cdb1a2c6be43a99e0,1291
ea639e34dc14575bbceb73abebf3cc11c00f8c3a764d4517c03d834c9d387c16ee3454fe9128492ebe6b7b86a0249c65a0dcde706fc8049d71d021b9da7aec72,1292
2742542b733a640aa5bb36c8890918af5a70e671ee9d780019141873e41f6affc9b871df79cb01977f3c59a697b38d4963f13044d6a0b8d36cd7a22f77914929,1293
c0efb2f0d92d8721d64fcd6628a9f8e78b7693cb5f36ee0db87ae0cf854e581d46ebfb25c165e0e044c2da157ba9980820266779983bd9ebea3d867535eba8b7,1294
25026b4fed9610802a9737c038f487a76836346a67274e88f1c25aeb9be34dda8bcd5992ce99f47b36f00d6312e91d54096e5805a703784ef5c6c48c3ecfc2a3,1295
9525251dfe6d8aa16f08e6f06bc1eefe7af484acd706ebd984767c8653b08d2cb0b3beb8299ae60dbcbf4e2880feba9db80cbbe6625ef1bc0842244373f3186d,1296
cc474a035d6471f8bf8cef75b0c528e72b7f871e9bb0293b31448ab6ea2393c3efbe5a334420228ba57d7c6eef53df679fcd5b9d1967a894bb8bbc09c729918a,1297
926af17f25ba6bb13f6a72e9145b3962b02608eaa4791c99a4b9f8c55cc1e724b0d0bda27bee0c31942cfc8cb6b02d8857e3e3a97525ae1f89d7ba336d5da2e0,1298
c51a860a4716b6a9e4529f8270d895478e79b5369d3fc254fc657536794c8a75dcfe83a8c2c229da7aa26688ee6e949fc9d5e4461d6deb768021a63e99158432,1299
772c6c37c90e2e7c4cd717a268019102c6d17bdeb2932ac91b50525806115186aeafb23753a81c828bec842c846ba4668a58179c0effb72551701dc198bdaa1f,1300
1b2a60b8aca7f106dc2ddcd51b43e9448be7920ca7a24d59bdb7aca285efb56a68c02a82adb43931f8424e086308af2a2ab304eed60785d1c87b5caf38b09e61,1301
3942cf9adfdda86862c8402d8eb497d0cdbe4d9f6ceb276e77cdcd56f1c813b1d454cc34d6f3f76d1a279a1c545a42a09928affdfef013d226f4ecb76a1a9472,1302
b817ee2ac77f0411dbf2976cd3883053dc69380b8d61c7b9fa104cdd0ff2c7c41a2b8785f347cc88ea1638557bbf774b2d74ca743db2e8183c9f51a629eff4fe,1303
d2a9362483decbe7b2d28d38ff371f05fafd542a60e8c9e4d5e3150e2c0b41b9e2b69e561807859b9ccb8c0f27922c183460b9f858df03f53b9656b8b829ceb1,1304
4243ab34318764eb5ca51054af503c610b50579594cef68ac23c345d0d921ca06e6462b9a75ff9cc70aa3ed06c15afb5835889255393a3f48a97d9e83125785f,1305
8ca267f2246008a052c14ce8c81001149d86916ab274d33787e4c9f9022fb92854fc528cbc327165dc18328b4159164c7465a5fc315b2d04266018fe4619bc7a,1306
03269ed82b67fcc4588faa0eb249d7a6f94d52a1e6818a23da7ff54aa6d0dc3abda71ff3d377cd6237491053b408b9f2118db21412d45ad61d0f923aabece42b,1307
c63cbfe61346f6da6766844ceabfbc82e7f14cc8b171ae42733f74334bb2126c3d1f93c6bb938288302c3f5a212dfd0f8d210ec4496a5057f27ec59321f7861a,1308
46f364b8f1c2dc94a70735f2cf9074d94f4c71f2ff0917e55dbee37979bcb2dea7fc51f6be753b6ccdc072b6a2dec9b3518fa294bba30aadc3a4ae5bced9504a,1309
4c437b70b55212de32439053c915572d336a8cc2fb712999ae6fe0fef3b8d0018beacdd3643cf559873ae04b6a2a9c3b01a821ff06f47bffdc6d03efa200d78d,1310
e5d37daef01a6f52e47d06cab1590918df8f15f86e90637d9d880fd21992652993bf8f1b41f04cf8db9adf1208c05488b57c7fa4633c02ef846371d951eabb57,1311
6a9187113205a56ed28e5453fb01ce5d29381b136cdcaa2f86dca439cdaeee04cfbeb964cc99e2405a21a8601842b3acb86a74abb0dba64687d8c098e27d9c9a,1312
7494c64f3245e17ed415a83439f00eba37b78dbf7ddd73d9e608918a503014c3a843cac71ae739ed5de581e3e2e8ffd626808e45ce47a8340d6d3d0bbc5e30e3,1313
adfbb2f2f3f8f81a12f9ad98dd8308669f62baaa8b8f2ccc52af218c97118da7afedc9c9c06ce08a902e55dd8c8a6b426f6863ee586fb17391cbb09900b6d8e3,1314
44049c7908303b494d2afeb82abce1695e2e9124a75016fcdcb62476f9d1da26c41c523270960f8e0aef78f27e5d311d33f726a40636e7a7db7e81633a949600,1315
f7cd8e59cb765e46d7ce061abecae2d48723ab1dd00990f132af1e5b59f0e97aee760a8404748eec4bfce5eaca7e172ecd2461b2fc104c08847fb0dc1a593a66,1316
1b0a05f16ca6759e00f934c5b39e93939b52bb1e28c114544c3c86021cd7018946bd6d40a1d26eb65b25f05f507e3034a54977fef773ed980f3ef57b881f7a52,1317
2924058135b7a013c6d062cf78f84578741e9b0fa21915d2b9da1869d3a7525459195b1a93c980a2bf4826ec75feb425ac9e58797496b059915dcc1fe6263347,1318
e2a59763803fca0c84171bf7769d196a6229863db67c41f8acdd64b45ac563743de61480d115dde25701785453913064bd35fe6824673ede2a4a0c75c7daad68,1319
6d483b193a17a3b613916683c43983cb6f009dc8c42ad3ee8180f498a7ca9bc68b2e8bfb54320f7b225578859123de4b6b1867615e4d2f4c81f0fb07ab854cd0,1320
c9bda81f1aaad786527911c983b6be11f28c6f46469e1a12eda3bc4efa0b2c7b70b5560a4157b3c002b7b9bbcbfc0cc2063b45c11572a512ad669c78a717f7c4,1321
389be76c30126eb686807252662bec403c9383a154cccd05b946575cdd794abbaa9a1a8344249050b2ae1e4b266335efbdee63a3d80019b92c2d4e6f14c044aa,1322
6c862bc95ea06a072a03b188ee3f78cadbfdcffdfe64bd90514563cd31352ad477ede709ea8ad124cdd7e445fc7e1d1b807ca07f6b9f132a8b72694b7de6c782,1323
6a72345f26db5779d5bdb7b4dafae43f1c505f62c3577d932ff45d3fdcaa0bd435f7bde47a522b88ea9b64ce33c844a66d1b75eb60480669660612a629ece2fa,1324
cba90a1889719ae8ea394f6ffdabbe026e90f5e0759c2b957a81ddb9e0e819e5a1ecf2a9059dcc15f8f0a8d1e1cbaef50b3f04398bad63b86c9e2b2ebc5898a6,1325
272483fc93f4493126260a88a1bfad474687db1c2bf437f9e40d35521a013bd0cbedbeb51511030762b74880db93497619ee2d5c6f6918d5356e850926249c52,1326
af93d8d1c81d27e07ab0ae0be108ae45ac6eed6df5a46656ed47372addbee23008faae7c8ea3f8c773edffa4e3b79eb0150494de4df3a6e76c9e529c6c3ff927,1327
8e343c320df2e6ab0a8aa873e207a6a1ea0a70c0b388c35b6bb45962b48c8b9e7cce1c59f08c6446ed96fb506c4b1f33ec7b6cb8290b063d1a260c8f473519b2,1328
53c01ec83313fee495650d2294b7c88ade2f3d82f3acd066cf3958bb47bd77d2c5cbfbef4b2f683b27a544e6543fa42e7a6a54336e858b98b5fccae7f75dd207,1329
92aa59b10af01f1beaa1a0ad435c030f2efc4107fbaeb06ada4158f6e9e67c60252e857bd5af23e65f98365b97c902a6f195685380fb91ce8465fb1ee6cca204,1330
926a1d27c99ffff61bbbb46f2aa23d8f26153abd889852c722b562d0a4721ce3c77118f5e764bc1a74a81c3f48f42a96282a2d70b3fa6bb97febc22c4ca410fb,1331
21ccb8006a50da9b1bb1aa2e69d37547a7ef8bf3d2b975df8420f57570664e8f950354a4f21c0d5ad12d432e12a2f803d65a84bc852f7fe8bd05d162788e7cdd,1332
5bee5f6487e84f44cf772c1e26d79f8d82e30539c71bf833d556b9e76a23929b530f7118132b19b95dd0180fbc77eb62114b64299cd87f095b6a9f952be015a0,1333
47ddc1114ce77f9bf47959f1f0e95ed2a701717f4c6eaa3c2c81c159fc6d71a9fcd57e68b4b7ca7a4c169f771e163ab6cb89a49729d7ded53e63538b83b4ab99,1334
85b98dabcc4272323ca9941959c0a38efa56039d147bce21775c04463db3765e032708effa015735eb7317d122c2cd3fd75f24cb892951c0f23d388f4dd00708,1335
008dda45db57cb6daa679a86ce8c8149ddc05446d545b19f3b6e201071e93b3a0d30a0a46204415c1d145a47e256bab70c8b0aebeb37ffefc985fdfc288d38d6,1336
56a1119c6ca57e39525cf06829f9ecff553cf4b5ac24821259d086c8ab30406ec45ae77335c646417897d2f4916479c3ed8b6313c2ccb9fb3fc248a4c3387800,1337
5f7ed3b85e559a6b0825eb09f1ea0409cdb2b59d28790559721e228fb89aadbbae79a6bd16b6f4a1c8ad5a3850b0349694649787a69a152523c55a13b60065ca,1338
8f1c033d917d34e6a8f5a377eaf2f3258e1a6b411da6ca4423668d6ffa1afc1b031949ce2e8c2529ed398e82339eed94cc06c8aa1408907313888586ed6342de,1339
841f99fdfdf5cedb4f5fc9a7b5e543b003bf736e7bbe144ccfc57e724b35ec521e8c6a4d0220de18d7fdf85b5a3be686f16a852d1e377e95b4c71bdc9beff97b,1340
a79d72d3d49bed13558577cc0608caf7e8da5b9cee67b608b53567d1be89e0ad257654a59e271e1a0239e5ef4a926668d7edb9e1a798a7b1e6726b64113518c6,1341
b46c23f64dabd4ec878a64e95739d0903d53afd8d992e3fae7f00aa0bccc384bd8bd432eb32c6fa57fe6dcced4a1788f837a356ce0a924ca05ea221845b1cf77,1342
e1e230a5ba682580ef4cf4c33d09483e7442f5458733c401a28955d18958fcc422244ea8464f0dc8c45d362fc5085700050874fe19613c3b6988716e7a6238be,1343
96fc6132bcd871b10fe587be76a4a4caa31c774642e05d39bc97254d58386de68e67be0c6c738f668e8355f14aed774fc5d17003bfa9dbf64d1d54b0f027fae3,1344
2ff2aaf64117e6b941f9cac81d550a4fe4fbd62cff03ffe79da3c15c64fac4da316aa0b66f153a7cca04e5cbe036a1ad4e843112a488c8facb631cb17e0b8fad,1345
0f06cf0dfe418146c9677711bd5b325df80c5b5e0c1f7186049a80303b382bc9894d4f3e567364abead2705b2c9254a76663398155d686b849c1c8ee7a54310d,1346
41b52039f81d93468b1686459508da86e96d96e6c8d71576ff435da42e98887803fdf9c598ffeecfc8b33ace5fc07c728aec1a2aa11dd5bcdbebc70c407c593c,1347
46e168456e346a9086ac70de5ab6ffe3ad98bd63067620d53d22fafe79b7ceb2faa1dd850f752990377138461cf5d55be5d3754d9c15785e0c9a0b2669c0250b,1348
bc8f828bfabea08242e8ba5d7283722378869f674da074a70fd780c01855ee2bf918c49f08450092d9bbc938ad3e208ecf1554165433e71220dd3792f9283bce,1349
9ddfc0a03780fc65533b3926d75ee26c483cd7e4b57c84a3ad8b37c079cb8f929784e35a96eb0b5bd0ab8a4ec18fd4439e9e110a4f4097af798a10c56cd20e23,1350
bef8b8ce015170bb9aa8b1572ae3c5b704aafc09cf971cdcfdbd774d5a0450bb7a4f1fb8ba710b5239a24ae37bae6573bc43eca85c439458f9691c1e0607cb3c,1351
2182f6ccc0b281edf72bc71d682add85a54eae959b56593d72a7bb0b89ea26795338aa994b5d54816663b8f73540b2463f132e43a087ba568c6d60a39d1c5cee,1352
7ccdd31cb639a6b99145aa426c34b9c98cb3634d8ecc2f2effebae47584347f163cecf4758e627290ba6ec4a9bd4953befc032f797b1c28e031756dbecb5d1bd,1353
fd1428886e44bcaee631154a2aa027fc78c57aea0c405b368bb0103a91868396da56d28906cde90333d45bc55ff218d848d2aa3cc7d4243cb6a6751fd290e608,1354
576309c215de6f146c7b6d2160aba2af7bc4b32195f468453a2e1ed70f6b037f5b2fd982d66bfbc32005f00f685b0dab7e4f2d8d49f01eaf496f1e246806682b,1355
8795edefa628410743f3f919fb021dae22c5f6935d8d7569e66dfeb27056bccbe37d8d86a4e364d07a3e32c3b59930faa0b3c4cfbf529e605c5fe53992679ec7,1356
72b3babcea62dbec800fef8b2989cfb563f7ed2fc7de034d84a69345c2d0d8c85462b6abc60669fe9365125e4fe69d21fb10c18e7bd0d57f262ad41db223ed85,1357
b3db2338ef61da4928f751b253fc10fcb116717e299cd4ea2aaef8e13df69da3b5d97b8e4fa122a8c4da73f896d6f0f3c300d3190fd4d0c37b0fac40966a9e58,1358
4903c88e6b8e413fd55b8680ee639b42aca85ade05fb30052647dc948c6eb8022c73595c68f684676ef572b3d29e80389c18cf1498713aac7f6c75774f3b8b3f,1359
95d9e36dead9d2214abf08841ee39818c053ff98e616e45896bdba7b4110caafedcd9f6f937f3563fb07a3753ee28e6993ce90ee23be9b65fe7742ecdbd1acff,1360
f438d3a93b6c4cdaf258d31d8ae0d94df9bbc9873f99efa769f5885b3ae1be517887bf0e42cb3502688468b30d18dbb2062515b53c99a15a4fc8360c8dc63745,1361
cec01628ad5884e8127e26efda81f5a2d4abb6c0d9bccdccccae508a7505065224ba5faad0010042397ce6941d54fcdb0be715412bfcddbd4dd2b2203e2b601e,1362
a874c3831c6a3a67f9491242adda2031c9d25888ddab68e675485d9bf90813fb607d99097c497c9661c2eec55964335b7371fc632cb782830d129d315ffad961,1363
ecbd0442d6b871f22f17122917c37190e9aaf098687b3901dc16e1262e06a124e00f00b47ce440b457007f6dfb092744bad31f09b7c678e4f0fbb594d60a68b1,1364
31a06a77a2b473e41aea8ee60fabb45b6a4fd836626be6ed2240a484eaa12f926ad5feecf6c93c607038db14fc4d8b8c633141f84f19864ee589d501d3504fcb,1365
ca3d5028d9969d7cf17801048c29f6390cc259844c45917ac33717e29c481a2ebde363d1d158714234bf6d9dbae2a9837cf34faa25cef263c26087fa89458f79,1366
65057dc10e707a18a32bc4371c5db0b828e90f9caf1068beb92d3ca9131534170d7dfc54d31871ad48ab9a1bb41465fb38047c6d351f44ab27b1f32b084b284b,1367
68a54d4a1e27d763040f182bb436b3ffb52cf64978b091a3a85b1e3fba6647c276ae7a2666fe7125387edbe4883b8d1b15e9119ecb4fc80f6f9a7e1e9c36b3a7,1368
bf2d7795769ed240df920dce5605bda9e543e9cf05272a352dab24807b88abc17a73eb796dae0fc2c1044da23d56ca537fb9490e77ee09a6560a09f81572fa24,1369
5027ab588dd646469d3d23662190200f0531c1e6f9a918a96057a91a55bd6bbb9a818916f0bfac144fdfa4525ad4d9132f92f9fc3d02587acaaea66bc7d047a6,1370
b435ca1bc185bf91e8952f666c80840f1000ccb6561d3b4ec0628742d9daf7028a4c316b86f680e7c5e275967f8fe1c6616ed5702baac3057124b33de2f0cfce,1371
b76dee6fdaaed9340ff0dcd8a02ab3dcd44485b0c729347e751389e0b5d5155855819505c3b3d396b2d12730143259d223fa3e96dc49f19a17e1d6fa9759fa09,1372
4727721abdd06e8b8200f58ad889d9432e5169ef375a8550a36e1c7af9747561a4e3dc840453f00a2589e2930cbe93ba615fffb6209f5a87169f2dc1788ddb1b,1373
a8a92489a3ae6b147c7a797ed38514252cd091e9e9a7bf6bc5019a9adea32e97f35445600095833bc91333840a7b11aeeab678d6d57606444b246ec3279186c5,1374
a7108907c04f278905344870b79e80244259d14f1335b55bf21bbf210a545c4f7ab214fb2f212311954df8d3ef20639563016ca09ee03d63384c70ee57588466,1375
de0630d5fd44086c10bf51d621f2151eb38fbc523ebb97946e18bc65cafbc27287bd9a7933c07b9f0680a1ce35d2ece939f95757d6cd5bcf2c7bf8f797711777,1376
4ab9f0cdee3df3c394efba906bbde7a4a577bcf8d1ce43aaa3e86df8a28ab60152906c9d356b782fe3ed7835c6be506c5fca6922a9f8cc01d58067b64cfe03e7,1377
c3ddd11fcfdecc050d52c55e4803fe0795be73d4626aaaaf362857d7e6564c8ffc88cb766846b4b88d262d6654a17f34b9f4d760bc1662f8d6d838e8cb10878b,1378
b16c8dacd90adaad20e8a65c2320b5b8a491d0528f605db4deffd1e050a22911a415bdd4a9b33cd962e94641e3acb48e7cf31d1c697c12412c9421896ee32ed2,1379
356744753023949fa63be6a6d7e0aef31f2d50dd3b0258449c6b8b6d277765da6955b1ef88c72ca79a9db0d3c20b162fce7cd9ec113b49da61c12c2c546915d4,1380
ace6c704c39b54180be44056070cd226c3c9e486ea64ac7f90f6b001d346a1e5aa09096864883a642edc83818698da583325d06407073131a9d977394ee78b83,1381
